,data,time
0,-12.75,5792.0
1,-13.125,11503.0
2,-14.25,17276.0
3,-14.4375,23211.0
4,-16.125,29112.0
5,-15.5625,34993.0
6,-14.0625,41055.0
7,-13.875,47231.0
8,-16.125,53756.0
9,-14.4375,60307.0
10,-15.0,66680.0
11,-15.1875,72689.0
12,-13.125,78549.0
13,-12.9375,84462.0
14,-14.0625,90539.0
15,-14.25,97093.0
16,-13.3125,104004.0
17,-15.0,110619.0
18,-16.6875,117252.0
19,-14.4375,123350.0
20,-15.375,129341.0
21,-13.3125,135405.0
22,-13.6875,141898.0
23,-15.375,148854.0
24,-14.4375,155106.0
25,-12.75,161161.0
26,-13.125,167314.0
27,-13.3125,173162.0
28,-12.9375,179017.0
29,-13.125,184958.0
30,-12.1875,191601.0
31,-12.1875,198821.0
32,-13.3125,205499.0
33,-13.6875,211964.0
34,-11.4375,218250.0
35,-11.625,224707.0
36,-13.5,230630.0
37,-12.9375,236452.0
38,-13.6875,242652.0
39,-13.125,249030.0
40,-12.375,255287.0
41,-12.375,261465.0
42,-13.6875,267397.0
43,-12.75,273266.0
44,-11.625,279200.0
45,-12.1875,285112.0
46,-12.0,291668.0
47,-9.9375,298341.0
48,-8.4375,304985.0
49,-9.0,311333.0
50,-8.25,317601.0
51,-7.125,323538.0
52,-8.4375,329599.0
53,-12.9375,336630.0
54,-5.25,344395.0
55,2.25,350955.0
56,9.5625,357234.0
57,17.8125,363215.0
58,24.375,369526.0
59,31.6875,375450.0
60,39.5625,381379.0
61,46.3125,388786.0
62,56.4375,395928.0
63,65.4375,402357.0
64,69.75,409054.0
65,77.4375,415552.0
66,85.5,421988.0
67,90.9375,427886.0
68,98.625,434759.0
69,103.5,441674.0
70,109.5,448471.0
71,117.0,454812.0
72,121.875,461277.0
73,125.4375,467174.0
74,128.4375,473008.0
75,132.75,479559.0
76,136.125,487914.0
77,140.8125,495391.0
78,145.3125,502944.0
79,147.0,509838.0
80,150.5625,516628.0
81,152.0625,522629.0
82,153.375,529748.0
83,156.5625,536676.0
84,162.375,543827.0
85,162.1875,551100.0
86,164.625,556955.0
87,166.5,562759.0
88,165.0,569088.0
89,166.6875,575851.0
90,168.5625,584129.0
91,168.0,591603.0
92,167.25,598930.0
93,166.3125,606042.0
94,163.3125,611921.0
95,166.5,617747.0
96,168.0,624702.0
97,164.8125,631582.0
98,165.75,639182.0
99,165.9375,646444.0
100,162.9375,652305.0
101,162.375,658176.0
102,159.9375,664516.0
103,158.0625,672280.0
104,159.1875,679593.0
105,158.8125,686895.0
106,156.9375,694297.0
107,156.0,701514.0
108,156.375,707474.0
109,156.9375,713842.0
110,157.5,721609.0
111,156.5625,728909.0
112,153.0,736199.0
113,155.4375,742910.0
114,150.9375,748697.0
115,150.375,755009.0
116,150.375,761358.0
117,149.0625,769637.0
118,149.0625,777664.0
119,151.5,784829.0
120,149.4375,791316.0
121,150.9375,797751.0
122,152.4375,803700.0
123,150.9375,809476.0
124,141.75,816220.0
125,135.9375,822972.0
126,123.5625,829406.0
127,112.5,835675.0
128,103.5,841938.0
129,94.3125,848400.0
130,84.0,854176.0
131,76.5,860241.0
132,66.375,866150.0
133,62.625,871930.0
134,54.0,878516.0
135,49.3125,884673.0
136,42.75,890681.0
137,37.875,897021.0
138,32.0625,903003.0
139,26.25,908947.0
140,19.5,914818.0
141,18.0,920679.0
142,15.375,926685.0
143,10.5,933448.0
144,7.3125,940253.0
145,5.625,946872.0
146,3.9375,953574.0
147,3.5625,960126.0
148,2.625,966146.0
149,0.75,971920.0
150,-1.6875,978530.0
151,-5.25,984938.0
152,-6.5625,991444.0
153,-7.3125,997764.0
154,-6.375,1003899.0
155,-8.4375,1009690.0
156,-8.25,1015550.0
157,-5.25,1022274.0
158,-4.3125,1029357.0
159,-4.6875,1035778.0
160,-3.9375,1042093.0
161,-2.8125,1048514.0
162,-2.25,1054522.0
163,-1.125,1060653.0
164,-2.8125,1067455.0
165,-1.6875,1074415.0
166,1.125,1081115.0
167,0.0,1087562.0
168,0.1875,1093781.0
169,2.625,1099549.0
170,1.875,1105435.0
171,0.0,1111301.0
172,-2.8125,1117140.0
173,-1.125,1123277.0
174,1.3125,1130330.0
175,0.75,1136706.0
176,0.375,1142850.0
177,-0.375,1149033.0
178,0.5625,1154915.0
179,0.375,1161589.0
180,0.9375,1168256.0
181,1.875,1174490.0
182,2.625,1180776.0
183,3.5625,1186544.0
184,2.25,1192823.0
185,4.3125,1198726.0
186,5.0625,1204666.0
187,3.1875,1211042.0
188,7.3125,1217653.0
189,13.5,1224207.0
190,20.25,1231138.0
191,31.875,1237460.0
192,40.6875,1243345.0
193,49.3125,1249350.0
194,60.0,1255741.0
195,66.9375,1261757.0
196,77.0625,1267673.0
197,83.625,1274540.0
198,92.25,1282257.0
199,102.9375,1289822.0
200,108.9375,1296795.0
201,117.375,1303331.0
202,120.9375,1309297.0
203,125.4375,1315136.0
204,130.125,1321567.0
205,133.875,1327760.0
206,138.0,1334487.0
207,142.3125,1340981.0
208,145.875,1347123.0
209,148.5,1353035.0
210,151.875,1359100.0
211,154.875,1365603.0
212,155.4375,1372189.0
213,156.75,1378337.0
214,159.1875,1384830.0
215,157.125,1391143.0
216,158.0625,1397500.0
217,158.625,1403389.0
218,159.75,1409165.0
219,158.8125,1415390.0
220,159.1875,1421502.0
221,159.1875,1427685.0
222,156.375,1433894.0
223,160.6875,1439821.0
224,158.0625,1445645.0
225,158.0625,1451505.0
226,160.125,1458323.0
227,159.9375,1465258.0
228,159.1875,1471733.0
229,159.9375,1478258.0
230,160.875,1484325.0
231,159.0,1490698.0
232,160.3125,1496615.0
233,161.0625,1502571.0
234,160.5,1508693.0
235,161.4375,1516249.0
236,161.625,1522973.0
237,160.6875,1529742.0
238,159.9375,1536455.0
239,159.9375,1543089.0
240,159.75,1549118.0
241,159.75,1555031.0
242,159.0,1561076.0
243,158.25,1568771.0
244,157.875,1575210.0
245,160.125,1584447.0
246,148.125,1590796.0
247,138.5625,1596791.0
248,131.0625,1603150.0
249,117.9375,1609339.0
250,109.5,1616398.0
251,97.5,1624123.0
252,87.5625,1630602.0
253,80.4375,1637073.0
254,74.25,1643604.0
255,62.625,1649758.0
256,57.9375,1656837.0
257,51.375,1663685.0
258,44.4375,1669749.0
259,39.75,1675891.0
260,36.375,1682098.0
261,30.375,1688732.0
262,25.875,1695105.0
263,23.8125,1701343.0
264,18.75,1707535.0
265,15.5625,1713798.0
266,15.9375,1719742.0
267,12.375,1725546.0
268,12.1875,1731982.0
269,8.4375,1738557.0
270,7.5,1744855.0
271,3.5625,1751107.0
272,3.5625,1757206.0
273,4.125,1763354.0
274,2.0625,1769390.0
275,-2.0625,1776078.0
276,-0.5625,1782658.0
277,-3.0,1789687.0
278,-3.0,1797099.0
279,-1.3125,1804453.0
280,-2.625,1811269.0
281,-2.0625,1817541.0
282,0.5625,1825780.0
283,-3.1875,1831686.0
284,-1.125,1838955.0
285,-3.5625,1845236.0
286,-5.25,1851144.0
287,-1.6875,1857841.0
288,-4.5,1863784.0
289,-4.3125,1869739.0
290,-2.4375,1875784.0
291,-1.125,1881621.0
292,-1.6875,1887635.0
293,-2.25,1893770.0
294,0.1875,1899692.0
295,-2.25,1907398.0
296,-2.25,1914172.0
297,-1.5,1921331.0
298,-1.125,1929416.0
299,0.375,1936613.0
300,-0.1875,1943335.0
301,-1.5,1949153.0
302,-1.3125,1955011.0
303,0.0,1960894.0
304,0.9375,1966751.0
305,1.3125,1973420.0
306,2.625,1980878.0
307,2.8125,1987576.0
308,2.8125,1994408.0
309,-0.1875,2001316.0
310,0.75,2007551.0
311,10.3125,2013370.0
312,16.875,2019943.0
313,26.625,2027275.0
314,36.9375,2033489.0
315,45.9375,2039799.0
316,56.8125,2046625.0
317,66.375,2053064.0
318,75.9375,2059164.0
319,84.0,2065022.0
320,87.1875,2071032.0
321,95.25,2077615.0
322,104.4375,2084563.0
323,108.9375,2091268.0
324,115.3125,2097474.0
325,122.0625,2103929.0
326,125.625,2109938.0
327,130.6875,2116071.0
328,135.75,2122643.0
329,139.5,2128877.0
330,141.9375,2134818.0
331,148.875,2141761.0
332,151.6875,2150143.0
333,154.5,2156648.0
334,156.375,2162772.0
335,158.25,2169526.0
336,160.875,2176441.0
337,161.8125,2182659.0
338,162.9375,2188805.0
339,163.875,2195510.0
340,164.25,2202684.0
341,162.0,2209607.0
342,161.4375,2216164.0
343,162.5625,2222964.0
344,160.125,2229004.0
345,162.0,2234973.0
346,162.1875,2240978.0
347,160.6875,2247379.0
348,160.5,2255235.0
349,162.5625,2262012.0
350,160.125,2268726.0
351,160.3125,2275749.0
352,162.0,2282523.0
353,161.25,2289252.0
354,160.3125,2296411.0
355,161.625,2303267.0
356,160.125,2310341.0
357,160.125,2316883.0
358,160.875,2323678.0
359,161.0625,2329632.0
360,159.1875,2335655.0
361,160.6875,2341638.0
362,158.25,2348851.0
363,157.875,2356359.0
364,157.5,2363349.0
365,156.75,2369962.0
366,155.0625,2376414.0
367,157.125,2382869.0
368,156.75,2389220.0
369,156.9375,2395403.0
370,157.5,2401587.0
371,155.4375,2408480.0
372,155.625,2414820.0
373,156.375,2421365.0
374,146.625,2427257.0
375,139.125,2433036.0
376,129.1875,2438870.0
377,119.8125,2445369.0
378,109.125,2452509.0
379,99.9375,2459633.0
380,90.75,2466042.0
381,80.625,2472799.0
382,72.0,2479021.0
383,68.0625,2484799.0
384,63.0,2490781.0
385,55.6875,2497475.0
386,51.375,2504653.0
387,42.375,2511673.0
388,36.75,2518319.0
389,30.9375,2525448.0
390,27.375,2531657.0
391,22.3125,2537935.0
392,19.125,2544052.0
393,13.875,2551022.0
394,12.375,2558691.0
395,10.875,2565986.0
396,8.625,2572474.0
397,5.25,2579610.0
398,6.5625,2585844.0
399,1.875,2592186.0
400,2.625,2598105.0
401,-0.1875,2604042.0
402,-1.6875,2609888.0
403,-3.1875,2615746.0
404,-1.5,2621649.0
405,-2.625,2628805.0
406,-1.6875,2635870.0
407,-1.5,2644313.0
408,-0.1875,2651222.0
409,0.5625,2658317.0
410,0.75,2664672.0
411,0.75,2670985.0
412,0.5625,2678755.0
413,1.3125,2685184.0
414,-0.375,2692082.0
415,2.25,2698387.0
416,3.9375,2704887.0
417,3.375,2713774.0
418,4.875,2720196.0
419,5.0625,2726635.0
420,3.0,2732908.0
421,3.1875,2739193.0
422,2.4375,2747924.0
423,2.8125,2754136.0
424,4.3125,2760001.0
425,3.0,2766194.0
426,2.25,2772507.0
427,3.9375,2778673.0
428,4.6875,2784657.0
429,1.6875,2790869.0
430,2.0625,2797024.0
431,3.5625,2803056.0
432,1.3125,2808905.0
433,2.4375,2815377.0
434,-0.375,2821981.0
435,-2.0625,2827977.0
436,10.125,2834222.0
437,17.0625,2840354.0
438,26.0625,2846384.0
439,33.1875,2852242.0
440,44.25,2858066.0
441,50.8125,2863911.0
442,58.3125,2870171.0
443,67.6875,2876609.0
444,76.6875,2882661.0
445,84.5625,2888709.0
446,93.1875,2894932.0
447,98.25,2900992.0
448,102.9375,2906996.0
449,108.5625,2912970.0
450,114.375,2919029.0
451,120.0,2924860.0
452,124.5,2930686.0
453,128.4375,2937119.0
454,135.0,2944111.0
455,136.3125,2950367.0
456,141.375,2956542.0
457,145.3125,2962715.0
458,149.0625,2968608.0
459,150.0,2974530.0
460,155.0625,2981223.0
461,155.625,2987499.0
462,159.1875,2994112.0
463,161.25,3001076.0
464,162.9375,3007155.0
465,164.0625,3013734.0
466,164.625,3020189.0
467,166.125,3026611.0
468,167.0625,3032602.0
469,166.5,3038634.0
470,168.1875,3044650.0
471,169.3125,3051560.0
472,170.25,3058673.0
473,171.0,3064942.0
474,168.0,3071334.0
475,170.4375,3078541.0
476,168.75,3084461.0
477,166.6875,3090315.0
478,165.75,3096856.0
479,166.6875,3103419.0
480,166.3125,3110202.0
481,165.1875,3116839.0
482,168.0,3123210.0
483,164.8125,3129093.0
484,165.0,3135861.0
485,168.75,3143224.0
486,166.3125,3150203.0
487,167.4375,3157188.0
488,167.625,3164028.0
489,165.5625,3170725.0
490,165.0,3177087.0
491,164.8125,3183016.0
492,164.4375,3189935.0
493,162.9375,3196769.0
494,166.3125,3203333.0
495,166.125,3209814.0
496,165.0,3216160.0
497,164.0625,3222382.0
498,162.375,3229174.0
499,163.3125,3235749.0
500,164.0625,3242187.0
501,165.0,3248761.0
502,167.0625,3255042.0
503,158.25,3261170.0
504,149.25,3267021.0
505,138.1875,3272884.0
506,133.875,3278755.0
507,125.0625,3285012.0
508,117.0,3291413.0
509,110.4375,3297794.0
510,101.4375,3304116.0
511,92.625,3310542.0
512,83.625,3316556.0
513,78.375,3322432.0
514,72.375,3328371.0
515,64.125,3334655.0
516,58.5,3341375.0
517,52.5,3347793.0
518,47.25,3354140.0
519,42.75,3360160.0
520,40.5,3366031.0
521,35.0625,3371867.0
522,32.8125,3378417.0
523,30.9375,3386068.0
524,24.375,3392651.0
525,18.75,3399218.0
526,17.625,3405645.0
527,13.3125,3411737.0
528,13.6875,3417852.0
529,11.625,3423942.0
530,9.0,3430004.0
531,10.3125,3436089.0
532,8.25,3442130.0
533,8.4375,3448213.0
534,6.1875,3454330.0
535,9.1875,3460472.0
536,6.375,3466808.0
537,5.625,3472850.0
538,7.3125,3478905.0
539,8.25,3485529.0
540,7.125,3493281.0
541,9.1875,3499910.0
542,7.125,3506805.0
543,7.125,3513731.0
544,7.3125,3520285.0
545,9.75,3526273.0
546,7.6875,3532324.0
547,10.3125,3538290.0
548,11.25,3544239.0
549,10.125,3550618.0
550,9.375,3556981.0
551,10.6875,3563649.0
552,9.9375,3569904.0
553,9.5625,3576431.0
554,9.1875,3582332.0
555,9.5625,3588202.0
556,9.0,3594231.0
557,8.8125,3601376.0
558,7.875,3607758.0
559,9.0,3614041.0
560,12.375,3620109.0
561,13.3125,3626511.0
562,14.4375,3632714.0
563,13.6875,3639674.0
564,12.375,3646270.0
565,7.5,3652747.0
566,7.5,3659046.0
567,18.1875,3665266.0
568,25.5,3671500.0
569,37.3125,3677535.0
570,45.75,3683452.0
571,54.5625,3689341.0
572,61.875,3696105.0
573,72.75,3703219.0
574,82.3125,3709334.0
575,88.5,3715815.0
576,97.875,3722005.0
577,103.5,3728334.0
578,109.125,3735101.0
579,117.375,3740989.0
580,120.1875,3746805.0
581,123.5625,3752703.0
582,129.5625,3758933.0
583,134.4375,3766061.0
584,138.9375,3772692.0
585,143.25,3778968.0
586,147.75,3785447.0
587,148.5,3791585.0
588,151.6875,3797503.0
589,155.0625,3803402.0
590,154.6875,3810137.0
591,158.8125,3816709.0
592,164.4375,3823150.0
593,162.375,3829799.0
594,163.6875,3836103.0
595,165.0,3842680.0
596,165.75,3848657.0
597,163.875,3854509.0
598,163.125,3860457.0
599,161.8125,3866710.0
600,159.1875,3872983.0
601,159.5625,3879168.0
602,162.0,3885550.0
603,162.1875,3891778.0
604,161.625,3897902.0
605,160.6875,3903807.0
606,160.6875,3909792.0
607,161.8125,3915631.0
608,163.125,3921869.0
609,162.75,3929742.0
610,163.125,3936749.0
611,163.125,3943501.0
612,161.8125,3950072.0
613,162.375,3955972.0
614,161.8125,3961760.0
615,161.25,3968263.0
616,160.6875,3975799.0
617,161.0625,3982482.0
618,159.9375,3988813.0
619,159.1875,3995072.0
620,162.0,4001609.0
621,161.0625,4007679.0
622,159.9375,4013513.0
623,161.25,4019372.0
624,162.1875,4025922.0
625,163.125,4033160.0
626,153.9375,4039811.0
627,147.1875,4046638.0
628,135.9375,4053084.0
629,129.1875,4059534.0
630,119.25,4065565.0
631,110.0625,4071398.0
632,102.5625,4078240.0
633,93.1875,4085128.0
634,85.3125,4091658.0
635,76.125,4098501.0
636,70.875,4105007.0
637,62.0625,4111185.0
638,57.75,4117439.0
639,54.75,4123384.0
640,46.3125,4129839.0
641,44.25,4136981.0
642,39.1875,4143514.0
643,34.125,4149890.0
644,29.4375,4155985.0
645,28.6875,4161891.0
646,24.1875,4167967.0
647,20.25,4174491.0
648,19.5,4180760.0
649,16.6875,4188129.0
650,9.1875,4194997.0
651,10.6875,4201238.0
652,6.75,4207598.0
653,2.8125,4214649.0
654,3.75,4221008.0
655,3.375,4227287.0
656,2.0625,4233223.0
657,2.8125,4239279.0
658,5.0625,4245283.0
659,3.375,4251457.0
660,3.9375,4257634.0
661,4.5,4263771.0
662,0.5625,4269873.0
663,-0.9375,4276077.0
664,-0.75,4283475.0
665,-0.5625,4290204.0
666,0.75,4296605.0
667,1.125,4303326.0
668,0.375,4309946.0
669,0.5625,4316148.0
670,2.0625,4322002.0
671,3.0,4328599.0
672,2.625,4336110.0
673,3.75,4343011.0
674,2.25,4349966.0
675,2.0625,4356703.0
676,2.625,4362898.0
677,1.6875,4368812.0
678,2.0625,4375412.0
679,3.1875,4383472.0
680,0.375,4389608.0
681,0.9375,4396118.0
682,4.125,4402903.0
683,3.75,4409246.0
684,4.6875,4415155.0
685,5.8125,4421456.0
686,5.25,4427776.0
687,6.0,4434862.0
688,6.75,4441513.0
689,1.5,4447977.0
690,1.6875,4453966.0
691,12.375,4459858.0
692,18.375,4466425.0
693,28.5,4472624.0
694,37.5,4479536.0
695,49.6875,4486054.0
696,59.25,4492209.0
697,69.0,4498087.0
698,76.875,4504903.0
699,85.5,4512148.0
700,94.6875,4519172.0
701,101.8125,4525780.0
702,107.625,4532368.0
703,113.25,4539350.0
704,118.875,4545257.0
705,122.4375,4551156.0
706,125.625,4557028.0
707,129.5625,4563269.0
708,132.9375,4569623.0
709,138.0,4576477.0
710,142.6875,4583190.0
711,147.375,4589208.0
712,149.4375,4595677.0
713,155.25,4601788.0
714,155.25,4607743.0
715,155.0625,4614131.0
716,158.4375,4620664.0
717,161.0625,4627172.0
718,160.5,4633794.0
719,164.0625,4639842.0
720,164.4375,4645817.0
721,162.1875,4651645.0
722,160.3125,4658173.0
723,159.5625,4665292.0
724,157.3125,4671841.0
725,158.8125,4678228.0
726,158.8125,4684661.0
727,157.3125,4690622.0
728,156.9375,4696462.0
729,157.5,4702655.0
730,157.3125,4709070.0
731,155.25,4715885.0
732,156.1875,4721984.0
733,155.8125,4728628.0
734,154.6875,4734496.0
735,157.125,4741216.0
736,156.5625,4748497.0
737,155.25,4755286.0
738,156.9375,4761697.0
739,155.625,4767940.0
740,155.0625,4774509.0
741,153.75,4780802.0
742,154.3125,4787469.0
743,152.8125,4794160.0
744,154.125,4800555.0
745,154.125,4807011.0
746,151.875,4813394.0
747,153.1875,4819446.0
748,154.6875,4825266.0
749,154.6875,4831799.0
750,156.0,4838481.0
751,159.1875,4844483.0
752,149.4375,4850468.0
753,140.4375,4856692.0
754,132.75,4863049.0
755,119.0625,4868954.0
756,111.5625,4874791.0
757,105.9375,4881675.0
758,93.375,4888822.0
759,84.0,4895222.0
760,75.5625,4901567.0
761,69.9375,4907797.0
762,60.375,4914330.0
763,55.875,4920973.0
764,53.0625,4927207.0
765,47.4375,4933121.0
766,43.6875,4939508.0
767,40.875,4946613.0
768,32.4375,4953073.0
769,29.25,4959462.0
770,27.1875,4965904.0
771,22.6875,4971885.0
772,19.5,4978270.0
773,20.0625,4984790.0
774,13.3125,4993042.0
775,12.9375,5001000.0
